"MATÈRIA","TIPUS","CODI","FULL","ETAPA","NIVELL","SHORT",""
"Llengua castellana","CRIT","3.2","Participar en interaccions orals espontànies i reglades, i respectar les normes de la cortesia lingüística, integrant en el propi discurs les opinions i punts de vista dels altres participants, i utilitzant el registre adequat i aplicant estratègies d’escolta activa i de gestió conversacional.","PRI","5PRI","Participar en interaccions orals espontànies i reglades","Participar en interaccions orals espontànies i reglades, i respectar les normes de la cortesia lingüística, integrant en el propi discurs les opinions i punts de vista dels altres participants, i utilitzant el registre adequat i aplicant estratègies d’escolta activa i de gestió conversacional."
"Llengua castellana","CRIT","3.2","Participar en interaccions orals espontànies i reglades, i respectar les normes de la cortesia lingüística, integrant en el propi discurs les opinions i punts de vista dels altres participants, i utilitzant el registre adequat i aplicant estratègies d’escolta activa i de gestió conversacional.","PRI","6PRI","Participar en interaccions orals espontànies i reglades","Participar en interaccions orals espontànies i reglades, i respectar les normes de la cortesia lingüística, integrant en el propi discurs les opinions i punts de vista dels altres participants, i utilitzant el registre adequat i aplicant estratègies d’escolta activa i de gestió conversacional."
"Llengua castellana","CRIT","4.1","Llegir textos propers, de la vida quotidiana, dels mitjans de comunicació i textos escolars, de forma silenciosa i en veu alta, amb fluïdesa suficient (velocitat, precisió en el reconeixement de les paraules, ritme, fraseig i entonació).","PRI","1PRI","Llegir textos propers, de la vida quotidiana, dels mitjans de comunicació i textos escolars, de forma silenciosa i en veu alta, amb","Llegir textos propers, de la vida quotidiana, dels mitjans de comunicació i textos escolars, de forma silenciosa i en veu alta, amb fluïdesa suficient (velocitat, precisió en el reconeixement de les paraules, ritme, fraseig i entonació)."
"Llengua castellana","CRIT","4.1","Llegir textos propers, de la vida quotidiana, dels mitjans de comunicació i textos escolars, de forma silenciosa i en veu alta, amb fluïdesa suficient (velocitat, precisió en el reconeixement de les paraules, ritme, fraseig i entonació).","PRI","2PRI","Llegir textos propers, de la vida quotidiana, dels mitjans de comunicació i textos escolars, de forma silenciosa i en veu alta, amb","Llegir textos propers, de la vida quotidiana, dels mitjans de comunicació i textos escolars, de forma silenciosa i en veu alta, amb fluïdesa suficient (velocitat, precisió en el reconeixement de les paraules, ritme, fraseig i entonació)."
"Llengua castellana","CRIT","4.1","Llegir textos progressivament complexos relacionats amb la vida quotidiana, els mitjans de comunicació i textos escolars, de fets i esdeveniments d’interès general, de manera silenciosa i en veu alta, amb fluïdesa (velocitat, precisió en el reconeixement de les paraules, ritme, fraseig i entonació).","PRI","3PRI","Llegir textos progressivament complexos relacionats amb la vida quotidiana","Llegir textos progressivament complexos relacionats amb la vida quotidiana, els mitjans de comunicació i textos escolars, de fets i esdeveniments d’interès general, de manera silenciosa i en veu alta, amb fluïdesa (velocitat, precisió en el reconeixement de les paraules, ritme, fraseig i entonació)."
"Llengua castellana","CRIT","4.1","Llegir textos progressivament complexos relacionats amb la vida quotidiana, els mitjans de comunicació i textos escolars, de fets i esdeveniments d’interès general, de manera silenciosa i en veu alta, amb fluïdesa (velocitat, precisió en el reconeixement de les paraules, ritme, fraseig i entonació).","PRI","4PRI","Llegir textos progressivament complexos relacionats amb la vida quotidiana","Llegir textos progressivament complexos relacionats amb la vida quotidiana, els mitjans de comunicació i textos escolars, de fets i esdeveniments d’interès general, de manera silenciosa i en veu alta, amb fluïdesa (velocitat, precisió en el reconeixement de les paraules, ritme, fraseig i entonació)."
"Llengua castellana","CRIT","4.1","Llegir tot tipus de textos de manera silenciosa i en veu alta amb bona fluïdesa (velocitat, precisió en el reconeixement de les paraules, ritme, fraseig i entonació).","PRI","5PRI","Llegir tot tipus de textos de manera silenciosa i en veu alta amb bona fluïdesa (velocitat","Llegir tot tipus de textos de manera silenciosa i en veu alta amb bona fluïdesa (velocitat, precisió en el reconeixement de les paraules, ritme, fraseig i entonació)."
"Llengua castellana","CRIT","4.1","Llegir tot tipus de textos de manera silenciosa i en veu alta amb bona fluïdesa (velocitat, precisió en el reconeixement de les paraules, ritme, fraseig i entonació).","PRI","6PRI","Llegir tot tipus de textos de manera silenciosa i en veu alta amb bona fluïdesa (velocitat","Llegir tot tipus de textos de manera silenciosa i en veu alta amb bona fluïdesa (velocitat, precisió en el reconeixement de les paraules, ritme, fraseig i entonació)."
"Llengua castellana","CRIT","4.2","Comprendre textos escrits i multimodals propers, adequats al desenvolupament cognitiu, amb l’ajuda d’elements gràfics i paratextuals bàsics, a través de la identificació del sentit global i informació rellevant i emprant, de forma guiada, estratègies bàsiques de comprensió","PRI","1PRI","Comprendre textos escrits i multimodals propers","Comprendre textos escrits i multimodals propers, adequats al desenvolupament cognitiu, amb l’ajuda d’elements gràfics i paratextuals bàsics, a través de la identificació del sentit global i informació rellevant i emprant, de forma guiada, estratègies bàsiques de comprensió"
"Llengua castellana","CRIT","4.2","Comprendre textos escrits i multimodals propers, adequats al desenvolupament cognitiu, amb l’ajuda d’elements gràfics i paratextuals bàsics, a través de la identificació del sentit global i informació rellevant i emprant, de forma guiada, estratègies bàsiques de comprensió","PRI","2PRI","Comprendre textos escrits i multimodals propers","Comprendre textos escrits i multimodals propers, adequats al desenvolupament cognitiu, amb l’ajuda d’elements gràfics i paratextuals bàsics, a través de la identificació del sentit global i informació rellevant i emprant, de forma guiada, estratègies bàsiques de comprensió"
"Llengua castellana","CRIT","4.2","Comprendre textos escrits i multimodals progressivament complexos, a través de la identificació del sentit global i la informació rellevant, amb l’ajuda d’elements gràfics, textuals i paratextuals, i distingir idees principals i secundàries i també estratègies bàsiques de comprensió de forma progressivament autònoma.","PRI","3PRI","Comprendre textos escrits i multimodals progressivament complexos","Comprendre textos escrits i multimodals progressivament complexos, a través de la identificació del sentit global i la informació rellevant, amb l’ajuda d’elements gràfics, textuals i paratextuals, i distingir idees principals i secundàries i també estratègies bàsiques de comprensió de forma progressivament autònoma."
"Llengua castellana","CRIT","4.2","Comprendre textos escrits i multimodals progressivament complexos, a través de la identificació del sentit global i la informació rellevant, amb l’ajuda d’elements gràfics, textuals i paratextuals, i distingir idees principals i secundàries i també estratègies bàsiques de comprensió de forma progressivament autònoma.","PRI","4PRI","Comprendre textos escrits i multimodals progressivament complexos","Comprendre textos escrits i multimodals progressivament complexos, a través de la identificació del sentit global i la informació rellevant, amb l’ajuda d’elements gràfics, textuals i paratextuals, i distingir idees principals i secundàries i també estratègies bàsiques de comprensió de forma progressivament autònoma."
"Llengua castellana","CRIT","4.2","Comprendre textos escrits i multimodals progressivament complexos, a través de la identificació del sentit global i la informació rellevant, amb l’ajuda d’elements gràfics, textuals i paratextuals, utilitzant l’estructura i el format de cada gènere textual, i també estratègies bàsiques de comprensió, més enllà de la interpretació literal.","PRI","5PRI","Comprendre textos escrits i multimodals progressivament complexos","Comprendre textos escrits i multimodals progressivament complexos, a través de la identificació del sentit global i la informació rellevant, amb l’ajuda d’elements gràfics, textuals i paratextuals, utilitzant l’estructura i el format de cada gènere textual, i també estratègies bàsiques de comprensió, més enllà de la interpretació literal."
